MACD_FAST_LENGTH,MACD_SLOW_LENGTH,MACD_SIGNAL_LENGTH,SIZE_RATIO_THRESHOLD,DI_LENGTH,DI_SLOPE_LENGTH,MIN_SLOPE_THRESHOLD,REQUIRED_CONSECUTIVE_CANDLES,trades_per_day,win_rate,total_trades,wins,losses,final_capital,profit_percentage
12,17,30,0.7,16,13,16,2,2.2842105263157895,54.83870967741935,434,238,196,1006508.6860282347,0.650868602823466
12,17,30,0.7,16,13,18,1,2.568421052631579,54.09836065573771,488,264,224,1007618.7632413035,0.7618763241303503
12,17,30,0.7,16,13,18,2,1.4421052631578948,54.379562043795616,274,149,125,1003028.5848367297,0.3028584836729686
12,17,30,0.7,16,15,12,1,6.994736842105263,51.316779533483825,1329,682,647,930917.6151016027,-6.908238489839726
12,17,30,0.7,16,15,12,2,5.189473684210526,51.115618661257614,986,504,482,935719.7592406203,-6.42802407593797
12,17,30,0.7,16,15,14,1,5.205263157894737,53.1850353892821,989,526,463,981276.854108884,-1.8723145891116
12,17,30,0.7,16,15,14,2,3.789473684210526,53.47222222222222,720,385,335,993475.7956924575,-0.6524204307542532
12,17,30,0.7,16,15,16,1,4.063157894736842,54.01554404145078,772,417,355,1002695.1392775441,0.2695139277544105
12,17,30,0.7,16,15,16,2,2.6473684210526316,52.683896620278325,503,265,238,985141.4788005878,-1.4858521199412178
12,17,30,0.7,16,15,18,1,2.805263157894737,53.84615384615385,533,287,246,1005595.1299565042,0.5595129956504213
12,17,30,0.7,16,15,18,2,1.6578947368421053,51.42857142857142,315,162,153,983824.0677294985,-1.6175932270501507
12,17,30,0.7,18,7,12,1,3.8157894736842106,50.62068965517241,725,367,358,951769.3189239978,-4.823068107600219
12,17,30,0.7,18,7,12,2,2.3263157894736843,51.58371040723983,442,228,214,979447.4493675373,-2.055255063246272
12,17,30,0.7,18,7,14,1,2.5157894736842104,49.58158995815899,478,237,241,962453.9515580802,-3.754604844191985
12,17,30,0.7,18,7,14,2,1.4894736842105263,53.71024734982333,283,152,131,998704.9123369973,-0.12950876630026614
12,17,30,0.7,18,7,16,1,1.7,49.22600619195047,323,159,164,978763.7983601585,-2.1236201639841545
12,17,30,0.7,18,7,16,2,0.8526315789473684,53.70370370370371,162,87,75,997655.9594685013,-0.2344040531498729
12,17,30,0.7,18,7,18,1,1.1,52.63157894736842,209,110,99,1001378.0834488514,0.13780834488513646
12,17,30,0.7,18,7,18,2,0.5157894736842106,60.204081632653065,98,59,39,1014424.3951581193,1.4424395158119268
12,17,30,0.7,18,9,12,1,4.636842105263158,51.19182746878547,881,451,430,948265.4643871121,-5.1734535612887935
12,17,30,0.7,18,9,12,2,3.0789473684210527,53.333333333333336,585,312,273,988542.5772274012,-1.1457422772598802
12,17,30,0.7,18,9,14,1,3.0526315789473686,51.55172413793103,580,299,281,974170.4725001691,-2.582952749983093
12,17,30,0.7,18,9,14,2,1.931578947368421,53.67847411444142,367,197,170,994873.2372316492,-0.5126762768350774
12,17,30,0.7,18,9,16,1,2.136842105263158,51.231527093596064,406,208,198,984404.0630078885,-1.55959369921115
12,17,30,0.7,18,9,16,2,1.1894736842105262,54.424778761061944,226,123,103,999988.9490075172,-0.0011050992482807486
12,17,30,0.7,18,9,18,1,1.3210526315789475,50.59760956175299,251,127,124,986326.5091566026,-1.367349084339745
12,17,30,0.7,18,9,18,2,0.7473684210526316,58.45070422535211,142,83,59,1011311.9327510641,1.1311932751064073
12,17,30,0.7,18,11,12,1,5.326315789473684,51.581027667984195,1012,522,490,952687.6558998763,-4.731234410012373
12,17,30,0.7,18,11,12,2,3.557894736842105,51.92307692307693,676,351,325,966926.7677598061,-3.3073232240193873
12,17,30,0.7,18,11,14,1,3.626315789473684,53.12046444121916,689,366,323,998979.7570770917,-0.10202429229082774
12,17,30,0.7,18,11,14,2,2.373684210526316,55.87583148558758,451,252,199,1012828.269744453,1.282826974445302
12,17,30,0.7,18,11,16,1,2.4210526315789473,51.30434782608696,460,236,224,983575.8414786708,-1.6424158521329169
12,17,30,0.7,18,11,16,2,1.4473684210526316,55.63636363636364,275,153,122,1009327.0306785142,0.9327030678514158
12,17,30,0.7,18,11,18,1,1.5421052631578946,55.2901023890785,293,162,131,1014884.6051517106,1.4884605151710566
12,17,30,0.7,18,11,18,2,0.9157894736842105,56.32183908045977,174,98,76,1010402.3803241081,1.040238032410806
12,17,30,0.7,18,13,12,1,5.8052631578947365,52.22121486854034,1103,576,527,969027.2365089516,-3.097276349104836
12,17,30,0.7,18,13,12,2,4.163157894736842,52.338811630847026,791,414,377,969374.8655899595,-3.0625134410040453
12,17,30,0.7,18,13,14,1,4.094736842105263,52.5706940874036,778,409,369,978436.8246929944,-2.1563175307005644
12,17,30,0.7,18,13,14,2,2.710526315789474,54.5631067961165,515,281,234,1004740.7623034515,0.47407623034515417
12,17,30,0.7,18,13,16,1,2.863157894736842,54.04411764705882,544,294,250,1003008.5363217463,0.3008536321746302
12,17,30,0.7,18,13,16,2,1.7052631578947368,53.70370370370371,324,174,150,997949.9907722909,-0.2050009227709146
12,17,30,0.7,18,13,18,1,1.8473684210526315,55.84045584045584,351,196,155,1014637.211764084,1.4637211764083942
12,17,30,0.7,18,13,18,2,1.0368421052631578,52.28426395939086,197,103,94,996727.6831901632,-0.32723168098367755
12,17,30,0.7,18,15,12,1,6.015789473684211,52.23097112860893,1143,597,546,957371.0419370855,-4.262895806291455
12,17,30,0.7,18,15,12,2,4.41578947368421,51.609058402860555,839,433,406,957888.5859829003,-4.211141401709965
12,17,30,0.7,18,15,14,1,4.447368421052632,53.25443786982249,845,450,395,987242.3707484354,-1.275762925156462
12,17,30,0.7,18,15,14,2,3.0842105263157893,53.07167235494881,586,311,275,992319.2647655857,-0.7680735234414344
12,17,30,0.7,18,15,16,1,3.221052631578947,53.59477124183007,612,328,284,1001025.1613196086,0.10251613196085674
12,17,30,0.7,18,15,16,2,1.9421052631578948,53.65853658536586,369,198,171,997591.6822327202,-0.24083177672798048
12,17,30,0.7,18,15,18,1,2.068421052631579,51.908396946564885,393,204,189,992658.0769173957,-0.7341923082604306
12,17,30,0.7,18,15,18,2,1.1421052631578947,49.76958525345622,217,108,109,984934.1143947268,-1.5065885605273186
12,17,30,0.7,20,7,12,1,3.1473684210526316,50.0,598,299,299,955492.483273087,-4.450751672691305
12,17,30,0.7,20,7,12,2,1.8263157894736841,53.89048991354467,347,187,160,996290.2736723915,-0.3709726327608456
12,17,30,0.7,20,7,14,1,1.9526315789473685,49.32614555256065,371,183,188,972131.1178429334,-2.7868882157066603
12,17,30,0.7,20,7,14,2,1.1421052631578947,52.53456221198156,217,114,103,993238.5912483935,-0.6761408751606476
12,17,30,0.7,20,7,16,1,1.368421052631579,50.76923076923077,260,132,128,989340.6706372907,-1.0659329362709307
12,17,30,0.7,20,7,16,2,0.6368421052631579,57.85123966942148,121,70,51,1011142.7489638164,1.114274896381644
12,17,30,0.7,20,7,18,1,0.7684210526315789,52.054794520547944,146,76,70,998677.0787393716,-0.13229212606283836
12,17,30,0.7,20,7,18,2,0.3684210526315789,65.71428571428571,70,46,24,1017792.999266167,1.7792999266167053
12,17,30,0.7,20,9,12,1,3.7842105263157895,53.12934631432545,719,382,337,989034.9158609053,-1.096508413909469
12,17,30,0.7,20,9,12,2,2.5157894736842104,52.30125523012552,478,250,228,985507.1386346316,-1.4492861365368357
12,17,30,0.7,20,9,14,1,2.5157894736842104,50.627615062761514,478,242,236,976669.9179517422,-2.333008204825781
12,17,30,0.7,20,9,14,2,1.4947368421052631,54.929577464788736,284,156,128,1002358.8994428343,0.2358899442834314
12,17,30,0.7,20,9,16,1,1.5736842105263158,50.836120401337794,299,152,147,985838.2897314229,-1.4161710268577095
12,17,30,0.7,20,9,16,2,0.8526315789473684,58.0246913580247,162,94,68,1011713.1623357153,1.1713162335715257
12,17,30,0.7,20,9,18,1,1.0368421052631578,50.25380710659898,197,99,98,985411.5804804828,-1.4588419519517222
12,17,30,0.7,20,9,18,2,0.47368421052631576,55.55555555555556,90,50,40,1000397.5677534812,0.039756775348121304
12,17,30,0.7,20,11,12,1,4.526315789473684,52.90697674418605,860,455,405,988495.5745970515,-1.1504425402948517
12,17,30,0.7,20,11,12,2,2.9473684210526314,55.00000000000001,560,308,252,1006630.7626048942,0.6630762604894233
12,17,30,0.7,20,11,14,1,2.889473684210526,52.82331511839708,549,290,259,999039.2057041064,-0.09607942958936327
12,17,30,0.7,20,11,14,2,1.8368421052631578,55.587392550143264,349,194,155,1007422.1860765972,0.7422186076597195
12,17,30,0.7,20,11,16,1,1.8789473684210527,52.10084033613446,357,186,171,992851.6738981988,-0.7148326101801242
12,17,30,0.7,20,11,16,2,1.105263157894737,55.714285714285715,210,117,93,1011537.1807803259,1.15371807803259
12,17,30,0.7,20,11,18,1,1.1631578947368422,54.29864253393665,221,120,101,1007540.9561067323,0.7540956106732251
12,17,30,0.7,20,11,18,2,0.6263157894736842,57.14285714285714,119,68,51,1008488.148796861,0.8488148796860943
12,17,30,0.7,20,13,12,1,5.063157894736842,52.390852390852395,962,504,458,973161.8250434161,-2.6838174956583885
12,17,30,0.7,20,13,12,2,3.4157894736842107,53.004622496147924,649,344,305,985129.5473611592,-1.4870452638840768
12,17,30,0.7,20,13,14,1,3.3684210526315788,54.21875000000001,640,347,293,1002516.5598574671,0.2516559857467073
12,17,30,0.7,20,13,14,2,2.194736842105263,53.956834532374096,417,225,192,1003671.1685566829,0.36711685566828817
12,17,30,0.7,20,13,16,1,2.136842105263158,54.679802955665025,406,222,184,1010120.3000293574,1.012030002935743
12,17,30,0.7,20,13,16,2,1.2473684210526317,53.16455696202531,237,126,111,997965.1581240613,-0.20348418759386985
12,17,30,0.7,20,13,18,1,1.3105263157894738,55.82329317269076,249,139,110,1014560.2316203798,1.456023162037984
12,17,30,0.7,20,13,18,2,0.7263157894736842,55.072463768115945,138,76,62,1002522.915104631,0.25229151046309856
12,17,30,0.7,20,15,12,1,5.242105263157895,53.6144578313253,996,534,462,992327.9182708153,-0.767208172918472
12,17,30,0.7,20,15,12,2,3.710526315789474,53.758865248226954,705,379,326,999092.1170670761,-0.09078829329238507
12,17,30,0.7,20,15,14,1,3.6894736842105265,53.6376604850214,701,376,325,1003525.9784084439,0.35259784084438583
12,17,30,0.7,20,15,14,2,2.4894736842105263,55.17970401691332,473,261,212,1010544.0884783594,1.0544088478359395
12,17,30,0.7,20,15,16,1,2.431578947368421,54.32900432900433,462,251,211,1011208.9294255021,1.1208929425502079
12,17,30,0.7,20,15,16,2,1.4263157894736842,52.767527675276746,271,143,128,994226.197300958,-0.5773802699042019
12,17,30,0.7,20,15,18,1,1.4631578947368422,51.798561151079134,278,144,134,991552.0555217614,-0.8447944478238583
12,17,30,0.7,20,15,18,2,0.8736842105263158,53.01204819277109,166,88,78,995958.6867416137,-0.40413132583863337
12,17,30,0.9,10,7,12,1,6.9526315789473685,50.870552611657835,1321,672,649,920214.4601933495,-7.9785539806650485
12,17,30,0.9,10,7,12,2,4.536842105263158,50.34802784222738,862,434,428,935185.8535038481,-6.481414649615193
12,17,30,0.9,10,7,14,1,5.868421052631579,51.569506726457405,1115,575,540,945104.4388412812,-5.489556115871878
12,17,30,0.9,10,7,14,2,3.5105263157894737,51.2743628185907,667,342,325,964886.1628528824,-3.511383714711759
12,17,30,0.9,10,7,16,1,4.7631578947368425,51.049723756906076,905,462,443,946530.4854278639,-5.346951457213611
12,17,30,0.9,10,7,16,2,2.7578947368421054,52.862595419847324,524,277,247,987793.571789519,-1.2206428210480953
12,17,30,0.9,10,7,18,1,3.6842105263157894,51.28571428571429,700,359,341,962995.8314666948,-3.7004168533305175
12,17,30,0.9,10,7,18,2,2.0789473684210527,51.64556962025316,395,204,191,980659.4911698569,-1.9340508830143137
12,17,30,0.9,10,9,12,1,7.726315789473684,49.4550408719346,1468,726,742,867034.8876341769,-13.296511236582312
12,17,30,0.9,10,9,12,2,5.421052631578948,49.80582524271845,1030,513,517,924158.9550407786,-7.584104495922138
12,17,30,0.9,10,9,14,1,6.5,48.74493927125506,1235,602,633,870361.9682991554,-12.963803170084464
12,17,30,0.9,10,9,14,2,4.421052631578948,49.76190476190476,840,418,422,937133.9189975399,-6.286608100246009
12,17,30,0.9,10,9,16,1,5.521052631578947,48.71306005719733,1049,511,538,891002.9265602551,-10.899707343974487
12,17,30,0.9,10,9,16,2,3.6157894736842104,50.21834061135371,687,345,342,953157.1878523628,-4.6842812147637245
12,17,30,0.9,10,9,18,1,4.442105263157894,51.54028436018957,844,435,409,953191.9788677868,-4.6808021132213185
12,17,30,0.9,10,9,18,2,2.6315789473684212,51.800000000000004,500,259,241,979493.8540219787,-2.050614597802132
12,17,30,0.9,10,11,12,1,8.542105263157895,50.400492914356136,1623,818,805,881013.2082687472,-11.89867917312528
12,17,30,0.9,10,11,12,2,6.3052631578947365,49.91652754590985,1198,598,600,916113.3303421601,-8.388666965783994
12,17,30,0.9,10,11,14,1,7.342105263157895,50.752688172043015,1395,708,687,910733.9499468,-8.926605005319999
12,17,30,0.9,10,11,14,2,5.184210526315789,49.84771573604061,985,491,494,923472.5311399628,-7.652746886003715
12,17,30,0.9,10,11,16,1,6.1421052631578945,49.95715509854327,1167,583,584,910125.1632682985,-8.98748367317015
12,17,30,0.9,10,11,16,2,4.147368421052631,51.90355329949239,788,409,379,970398.3247748084,-2.9601675225191633
12,17,30,0.9,10,11,18,1,4.942105263157894,49.94675186368477,939,469,470,925654.9014414549,-7.434509855854511
12,17,30,0.9,10,11,18,2,3.036842105263158,51.47313691507799,577,297,280,970983.3234764227,-2.9016676523577303
12,17,30,0.9,10,13,12,1,9.063157894736841,51.045296167247386,1722,879,843,896618.645128026,-10.338135487197398
12,17,30,0.9,10,13,12,2,6.757894736842105,51.246105919003114,1284,658,626,933865.3359154332,-6.613466408456675
12,17,30,0.9,10,13,14,1,7.747368421052632,51.4266304347826,1472,757,715,924942.4363088096,-7.5057563691190445
12,17,30,0.9,10,13,14,2,5.542105263157895,51.85185185185185,1053,546,507,952768.1488628996,-4.723185113710037
12,17,30,0.9,10,13,16,1,6.3578947368421055,52.152317880794705,1208,630,578,960056.3295529909,-3.9943670447009154
12,17,30,0.9,10,13,16,2,4.563157894736842,53.05651672433679,867,460,407,979574.3089901898,-2.0425691009810194
12,17,30,0.9,10,13,18,1,5.278947368421052,51.24626121635095,1003,514,489,948439.1816184414,-5.156081838155864
12,17,30,0.9,10,13,18,2,3.4947368421052634,51.204819277108435,664,340,324,960741.0387497814,-3.9258961250218563
12,17,30,0.9,10,15,12,1,9.436842105263159,50.25097601784718,1793,901,892,876214.2410849354,-12.378575891506461
12,17,30,0.9,10,15,12,2,7.08421052631579,51.2630014858841,1346,690,656,926493.171855878,-7.350682814412203
12,17,30,0.9,10,15,14,1,7.878947368421053,51.97060788243153,1497,778,719,942057.7054545515,-5.79422945454485
12,17,30,0.9,10,15,14,2,5.936842105263158,51.329787234042556,1128,579,549,940133.4503703599,-5.986654962964007
12,17,30,0.9,10,15,16,1,6.778947368421052,51.78571428571429,1288,667,621,941305.2622521552,-5.869473774784478
12,17,30,0.9,10,15,16,2,4.721052631578948,51.28205128205128,897,460,437,950499.7586937705,-4.95002413062295
12,17,30,0.9,10,15,18,1,5.526315789473684,52.28571428571429,1050,549,501,960053.2863261641,-3.994671367383585
12,17,30,0.9,10,15,18,2,3.721052631578947,51.060820367751056,707,361,346,955880.7423640665,-4.411925763593346
12,17,30,0.9,12,7,12,1,6.010526315789473,51.576182136602455,1142,589,553,944677.1551746979,-5.532284482530214
12,17,30,0.9,12,7,12,2,3.8684210526315788,50.06802721088436,735,368,367,946937.5101401495,-5.306248985985049
12,17,30,0.9,12,7,14,1,4.778947368421052,51.10132158590308,908,464,444,949373.3508762756,-5.062664912372443
12,17,30,0.9,12,7,14,2,2.9157894736842107,52.166064981949454,554,289,265,980799.1330749859,-1.9200866925014066
12,17,30,0.9,12,7,16,1,3.6315789473684212,51.73913043478261,690,357,333,968025.4445115302,-3.1974555488469782
12,17,30,0.9,12,7,16,2,2.031578947368421,50.51813471502591,386,195,191,971292.5473293136,-2.8707452670686413
12,17,30,0.9,12,7,18,1,2.721052631578947,51.25725338491296,517,265,252,971014.5991179694,-2.89854008820306
12,17,30,0.9,12,7,18,2,1.3631578947368421,52.8957528957529,259,137,122,996343.0568303555,-0.3656943169644452
12,17,30,0.9,12,9,12,1,6.773684210526316,49.494949494949495,1287,637,650,884469.9863616304,-11.553001363836962
12,17,30,0.9,12,9,12,2,4.742105263157895,49.61154273029967,901,447,454,932825.4340834667,-6.7174565916533355
12,17,30,0.9,12,9,14,1,5.6947368421052635,49.26062846580407,1082,533,549,901443.2312638687,-9.855676873613126
12,17,30,0.9,12,9,14,2,3.7263157894736842,50.706214689265536,708,359,349,957437.6517175995,-4.256234828240052
12,17,30,0.9,12,9,16,1,4.389473684210526,51.199040767386094,834,427,407,949918.8652153848,-5.008113478461524
12,17,30,0.9,12,9,16,2,2.6736842105263157,52.362204724409445,508,266,242,981865.5671783356,-1.8134432821664377
12,17,30,0.9,12,9,18,1,3.3157894736842106,51.90476190476191,630,327,303,973000.462694927,-2.6999537305073
12,17,30,0.9,12,9,18,2,1.8631578947368421,53.954802259887,354,191,163,1002130.3041449806,0.21303041449806187
12,17,30,0.9,12,11,12,1,7.652631578947369,50.20632737276479,1454,730,724,887692.9228588601,-11.230707714113988
12,17,30,0.9,12,11,12,2,5.589473684210526,50.847457627118644,1062,540,522,939647.9956678633,-6.035200433213672
12,17,30,0.9,12,11,14,1,6.378947368421053,50.495049504950494,1212,612,600,918165.3027748173,-8.183469722518266
12,17,30,0.9,12,11,14,2,4.368421052631579,51.204819277108435,830,425,405,956945.4492401773,-4.305455075982271
12,17,30,0.9,12,11,16,1,5.042105263157895,51.04384133611691,958,489,469,944811.2752812906,-5.518872471870936
12,17,30,0.9,12,11,16,2,3.110526315789474,52.45346869712352,591,310,281,983249.0987213419,-1.675090127865807
12,17,30,0.9,12,11,18,1,3.873684210526316,50.815217391304344,736,374,362,958579.3290860801,-4.142067091391993
12,17,30,0.9,12,11,18,2,2.194736842105263,55.15587529976019,417,230,187,1008183.0585982427,0.8183058598242701
12,17,30,0.9,12,13,12,1,8.18421052631579,50.9967845659164,1555,793,762,911414.9431134916,-8.858505688650837
12,17,30,0.9,12,13,12,2,6.042105263157895,52.70034843205574,1148,605,543,968099.1848669958,-3.190081513300422
12,17,30,0.9,12,13,14,1,6.568421052631579,51.84294871794872,1248,647,601,949919.4944910527,-5.008050550894731
12,17,30,0.9,12,13,14,2,4.731578947368421,53.726362625139046,899,483,416,992864.748106391,-0.7135251893608948
12,17,30,0.9,12,13,16,1,5.315789473684211,51.38613861386139,1010,519,491,949348.8041408357,-5.065119585916435
12,17,30,0.9,12,13,16,2,3.594736842105263,51.09809663250366,683,349,334,959226.0083545834,-4.077399164541659
12,17,30,0.9,12,13,18,1,4.247368421052632,53.03593556381661,807,428,379,988055.5358137193,-1.1944464186280732
12,17,30,0.9,12,13,18,2,2.5789473684210527,51.42857142857142,490,252,238,972078.1835339271,-2.7921816466072924
12,17,30,0.9,12,15,12,1,8.236842105263158,50.990415335463254,1565,798,767,911529.1283874586,-8.847087161254137
12,17,30,0.9,12,15,12,2,6.252631578947368,52.27272727272727,1188,621,567,956781.8681360867,-4.321813186391327
12,17,30,0.9,12,15,14,1,7.057894736842106,51.60328113348247,1341,692,649,934264.98613042,-6.573501386958
12,17,30,0.9,12,15,14,2,4.984210526315789,51.42555438225976,947,487,460,952830.355493416,-4.716964450658404
12,17,30,0.9,12,15,16,1,5.5473684210526315,52.56166982922201,1054,554,500,964443.3105008267,-3.5556689499173317
12,17,30,0.9,12,15,16,2,3.8842105263157896,50.40650406504065,738,372,366,946179.404124155,-5.382059587584505
12,17,30,0.9,12,15,18,1,4.3,52.63157894736842,817,430,387,974357.2675117617,-2.564273248823825
12,17,30,0.9,12,15,18,2,2.9368421052631577,53.04659498207885,558,296,262,994324.2947167109,-0.5675705283289076
12,17,30,0.9,14,7,12,1,5.052631578947368,50.72916666666667,960,487,473,935088.8961975512,-6.491110380244884
12,17,30,0.9,14,7,12,2,3.231578947368421,51.465798045602604,614,316,298,970483.103503574,-2.951689649642596
12,17,30,0.9,14,7,14,1,3.8421052631578947,52.465753424657535,730,383,347,976614.1241003561,-2.338587589964387
12,17,30,0.9,14,7,14,2,2.2526315789473683,50.70093457943925,428,217,211,971484.0868844662,-2.851591311553377
12,17,30,0.9,14,7,16,1,2.7578947368421054,51.335877862595424,524,269,255,974684.6588222537,-2.5315341177746307
12,17,30,0.9,14,7,16,2,1.4842105263157894,53.54609929078015,282,151,131,998657.7668659536,-0.13422331340464297
12,17,30,0.9,14,7,18,1,1.9210526315789473,49.31506849315068,365,180,185,971320.7327146723,-2.867926728532766
12,17,30,0.9,14,7,18,2,0.9842105263157894,51.33689839572193,187,96,91,992028.8557341105,-0.7971144265889539
12,17,30,0.9,14,9,12,1,6.021052631578947,48.42657342657343,1144,554,590,878278.3236613463,-12.172167633865365
12,17,30,0.9,14,9,12,2,4.163157894736842,51.201011378002526,791,405,386,963526.5677018454,-3.647343229815457
12,17,30,0.9,14,9,14,1,4.626315789473685,51.080773606370876,879,449,430,945781.9310030097,-5.421806899699034
12,17,30,0.9,14,9,14,2,2.9473684210526314,53.92857142857142,560,302,258,999655.29222604,-0.034470777395996265
12,17,30,0.9,14,9,16,1,3.4210526315789473,52.0,650,338,312,972154.8889841422,-2.7845111015857777
12,17,30,0.9,14,9,16,2,1.9684210526315788,53.475935828877006,374,200,174,996140.024307712,-0.3859975692288019
12,17,30,0.9,14,9,18,1,2.3684210526315788,52.888888888888886,450,238,212,994716.9786651816,-0.5283021334818447
12,17,30,0.9,14,9,18,2,1.2947368421052632,54.0650406504065,246,133,113,999853.4553034636,-0.01465446965363808
12,17,30,0.9,14,11,12,1,6.747368421052632,51.326053042121686,1282,658,624,929711.3007154103,-7.028869928458974
12,17,30,0.9,14,11,12,2,4.852631578947369,51.30151843817787,922,473,449,954439.3049311729,-4.556069506882713
12,17,30,0.9,14,11,14,1,5.363157894736842,50.53974484789009,1019,515,504,931421.665535667,-6.857833446433302
12,17,30,0.9,14,11,14,2,3.4526315789473685,53.65853658536586,656,352,304,994714.9540190237,-0.5285045980976313
12,17,30,0.9,14,11,16,1,3.963157894736842,52.32403718459495,753,394,359,980131.3806774205,-1.986861932257947
12,17,30,0.9,14,11,16,2,2.3421052631578947,54.157303370786515,445,241,204,1000159.4473472033,0.01594473472032696
12,17,30,0.9,14,11,18,1,2.731578947368421,51.637764932562625,519,268,251,979098.2643493995,-2.0901735650600517
12,17,30,0.9,14,11,18,2,1.4789473684210526,55.51601423487544,281,156,125,1009350.397247393,0.9350397247393033
12,17,30,0.9,14,13,12,1,7.131578947368421,51.881918819188186,1355,703,652,943161.2389193492,-5.683876108065085
12,17,30,0.9,14,13,12,2,5.2368421052631575,53.16582914572864,995,529,466,980618.2685364535,-1.9381731463546517
12,17,30,0.9,14,13,14,1,5.668421052631579,51.62488393686166,1077,556,521,953107.0251909854,-4.689297480901459
12,17,30,0.9,14,13,14,2,3.9157894736842107,52.553763440860216,744,391,353,982981.7254324981,-1.701827456750185
12,17,30,0.9,14,13,16,1,4.394736842105263,52.81437125748503,835,441,394,981417.7441351957,-1.8582255864804262
12,17,30,0.9,14,13,16,2,2.710526315789474,51.45631067961165,515,265,250,975145.0775160114,-2.4854922483988573
12,17,30,0.9,14,13,18,1,3.1315789473684212,53.27731092436975,595,317,278,992899.3671345509,-0.7100632865449065
12,17,30,0.9,14,13,18,2,1.8105263157894738,52.32558139534884,344,180,164,990806.9105422854,-0.9193089457714582
12,17,30,0.9,14,15,12,1,7.531578947368421,51.08315863032844,1431,731,700,920244.2018788095,-7.975579812119052
12,17,30,0.9,14,15,12,2,5.5,52.15311004784689,1045,545,500,963308.6153351093,-3.6691384664890707
12,17,30,0.9,14,15,14,1,5.957894736842105,51.76678445229682,1132,586,546,943996.1585511221,-5.600384144887794
12,17,30,0.9,14,15,14,2,4.268421052631579,51.66461159062885,811,419,392,962597.5954634749,-3.740240453652514
12,17,30,0.9,14,15,16,1,4.521052631578947,54.36554132712457,859,467,392,1003673.0424641089,0.3673042464108905
12,17,30,0.9,14,15,16,2,3.163157894736842,52.412645590682196,601,315,286,985761.0355403252,-1.4238964459674783
12,17,30,0.9,14,15,18,1,3.557894736842105,53.69822485207101,676,363,313,992802.6391042977,-0.7197360895702266
12,17,30,0.9,14,15,18,2,2.1052631578947367,53.75,400,215,185,1001422.032056195,0.1422032056194963
12,17,30,0.9,16,7,12,1,4.336842105263158,53.27669902912622,824,439,385,982224.1377126806,-1.777586228731938
12,17,30,0.9,16,7,12,2,2.636842105263158,49.50099800399202,501,248,253,957859.1347646677,-4.214086523533228
12,17,30,0.9,16,7,14,1,3.0789473684210527,51.7948717948718,585,303,282,972298.6028977674,-2.7701397102232557
12,17,30,0.9,16,7,14,2,1.6789473684210525,52.97805642633229,319,169,150,992967.1544512712,-0.703284554872883
12,17,30,0.9,16,7,16,1,2.0789473684210527,50.12658227848101,395,198,197,972956.6280580461,-2.7043371941953898
12,17,30,0.9,16,7,16,2,1.1,52.15311004784689,209,109,100,995473.709950007,-0.45262900499929676
12,17,30,0.9,16,7,18,1,1.394736842105263,50.18867924528302,265,133,132,985382.9890246079,-1.4617010975392069
12,17,30,0.9,16,7,18,2,0.6368421052631579,58.67768595041323,121,71,50,1014798.9224830816,1.479892248308158
12,17,30,0.9,16,9,12,1,5.2105263157894735,50.101010101010104,990,496,494,919531.8215728502,-8.046817842714978
12,17,30,0.9,16,9,12,2,3.4842105263157896,52.87009063444109,662,350,312,989128.3366487665,-1.0871663351233467
12,17,30,0.9,16,9,14,1,3.731578947368421,51.76304654442877,709,367,342,964186.8530214209,-3.581314697857911
12,17,30,0.9,16,9,14,2,2.2578947368421054,54.07925407925408,429,232,197,999415.1903698293,-0.05848096301706974
12,17,30,0.9,16,9,16,1,2.5842105263157893,52.953156822810584,491,260,231,993270.0070167633,-0.6729992983236676
12,17,30,0.9,16,9,16,2,1.4526315789473685,53.2608695652174,276,147,129,996095.4237693056,-0.39045762306944237
12,17,30,0.9,16,9,18,1,1.731578947368421,52.88753799392097,329,174,155,996266.3547492152,-0.37336452507848156
12,17,30,0.9,16,9,18,2,0.8421052631578947,53.75,160,86,74,1000033.7529666271,0.003375296662712935
12,17,30,0.9,16,11,12,1,5.968421052631579,50.88183421516755,1134,577,557,930838.0547849721,-6.91619452150279
12,17,30,0.9,16,11,12,2,4.036842105263158,52.803129074315514,767,405,362,983358.6667399805,-1.6641333260019542
12,17,30,0.9,16,11,14,1,4.389473684210526,53.357314148681056,834,445,389,990017.8990896092,-0.9982100910390843
12,17,30,0.9,16,11,14,2,2.768421052631579,53.42205323193916,526,281,245,994191.3618886269,-0.580863811137306
12,17,30,0.9,16,11,16,1,2.963157894736842,53.108348134991125,563,299,264,994409.6335634441,-0.5590366436555866
12,17,30,0.9,16,11,16,2,1.694736842105263,53.41614906832298,322,172,150,998211.7396615484,-0.1788260338451597
12,17,30,0.9,16,11,18,1,1.9947368421052631,51.45118733509235,379,195,184,988760.9322933157,-1.123906770668435
12,17,30,0.9,16,11,18,2,1.0947368421052632,58.17307692307693,208,121,87,1020696.9921167671,2.06969921167671
12,17,30,0.9,16,13,12,1,6.3578947368421055,51.82119205298014,1208,626,582,948379.8731478843,-5.1620126852115735
12,17,30,0.9,16,13,12,2,4.531578947368421,52.961672473867594,861,456,405,983345.8529606196,-1.665414703938039
12,17,30,0.9,16,13,14,1,4.815789473684211,52.78688524590164,915,483,432,981578.6278167935,-1.842137218320649
